yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore,,,,,,,,,
2015,sch,mat,Regular,Milton,359,Nute Junior High School,26540,6,30 - 35,56,28,<10,<10,16,84,2457,30 , 35,0,16,0,26540,0,0,0
2015,sch,mat,Regular,Milton,359,Nute Junior High School,26540,7,35 - 40,34,45,18,<10,21,79,2498,35 , 40,0,21,0,26540,0,0,0
2015,sch,mat,Regular,Milton,359,Nute Junior High School,26540,8,40 - 45,68,32,<10,<10,<10,>90,2468,40 , 45,0,10,0,26540,0,0,0
2015,sch,rea,Regular,Milton,359,Nute Junior High School,26540,0,110 - 115,41,32,23,<10,28,72,NULL,110 , 115,0,28,0,26540,0,0,0
2015,sch,rea,Regular,Milton,359,Nute Junior High School,26540,6,30 - 35,53,28,<10,<10,19,81,2469,30 , 35,0,19,0,26540,0,0,0
2015,sch,rea,Regular,Milton,359,Nute Junior High School,26540,7,35 - 40,39,24,34,<10,37,63,2507,35 , 40,0,37,0,26540,0,0,0
2015,sch,rea,Regular,Milton,359,Nute Junior High School,26540,8,40 - 45,32,41,22,<10,27,73,2525,40 , 45,0,27,0,26540,0,0,0
2015,sch,sci,Regular,Milton,359,Nute Junior High School,26540,0,40 - 45,49,44,<10,<10,<10,>90,NULL,40 , 45,0,10,0,26540,0,0,0
2015,sch,sci,Regular,Milton,359,Nute Junior High School,26540,8,40 - 45,49,44,<10,<10,<10,>90,NULL,40 , 45,0,10,0,26540,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Cutler School,21715,0,265 - 270,16,34,31,19,50,50,NULL,265 , 270,267.5,50,13375,21715,267.5,13375,50
2015,sch,mat,Regular,Monadnock Regional,363,Cutler School,21715,3,55 - 60,16,28,40,17,57,43,2449,55 , 60,0,57,0,21715,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Cutler School,21715,4,70 - 75,15,52,25,<10,32,68,2463,70 , 75,0,32,0,21715,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Cutler School,21715,5,65 - 70,20,26,34,20,54,46,2525,65 , 70,0,54,0,21715,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Cutler School,21715,6,70 - 75,13,30,27,31,58,42,2559,70 , 75,0,58,0,21715,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Cutler School,21715,0,260 - 265,21,26,32,20,53,47,NULL,260 , 265,0,53,0,21715,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Cutler School,21715,3,55 - 60,16,38,22,24,47,53,2440,55 , 60,0,47,0,21715,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Cutler School,21715,4,70 - 75,37,24,31,<10,39,61,2443,70 , 75,0,39,0,21715,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Cutler School,21715,5,65 - 70,18,25,35,22,57,43,2519,65 , 70,0,57,0,21715,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Cutler School,21715,6,70 - 75,13,20,39,29,67,33,2557,70 , 75,0,67,0,21715,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Cutler School,21715,0,70 - 75,18,52,30,<10,30,70,NULL,70 , 75,0,30,0,21715,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Cutler School,21715,4,70 - 75,18,52,30,<10,30,70,NULL,70 , 75,0,30,0,21715,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,0,75 - 80,21,42,29,<10,37,63,NULL,75 , 80,77.5,37,2867.5,21665,77.5,2867.5,37
2015,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,3,15 - 20,33,33,27,<10,33,67,2406,15 , 20,0,33,0,21665,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,4,15 - 20,11,58,26,<10,32,68,2463,15 , 20,0,32,0,21665,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,5,10 - 15,29,43,14,14,29,71,2508,10 , 15,0,29,0,21665,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,6,25 - 30,18,36,39,<10,46,54,2523,25 , 30,0,46,0,21665,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,0,75 - 80,17,36,30,17,47,53,NULL,75 , 80,0,47,0,21665,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,3,15 - 20,20,47,27,<10,33,67,2407,15 , 20,0,33,0,21665,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,4,15 - 20,26,42,16,16,32,68,2452,15 , 20,0,32,0,21665,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,5,10 - 15,21,36,14,29,43,57,2516,10 , 15,0,43,0,21665,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,6,25 - 30,<10,28,48,17,66,34,2544,25 , 30,0,66,0,21665,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,0,15 - 20,<10,74,26,<10,26,74,NULL,15 , 20,0,26,0,21665,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,4,15 - 20,<10,74,26,<10,26,74,NULL,15 , 20,0,26,0,21665,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,0,15 - 20,11,42,32,16,47,53,NULL,15 , 20,17.5,47,822.5,21670,17.5,822.5,47
2015,sch,mat,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,0,15 - 20,26,32,32,11,42,58,NULL,15 , 20,0,42,0,21670,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Gilsum Elementary School,21670,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,21670,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,0,75 - 80,41,31,20,<10,28,72,NULL,75 , 80,77.5,28,2170,21700,77.5,2170,28
2015,sch,mat,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,11,75 - 80,41,31,20,<10,28,72,2553,75 , 80,0,28,0,21700,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,0,95 - 100,19,31,28,22,51,49,NULL,95 , 100,0,51,0,21700,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,11,95 - 100,19,31,28,22,51,49,2581,95 , 100,0,51,0,21700,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,0,115 - 120,20,53,27,<10,27,73,NULL,115 , 120,0,27,0,21700,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,11,115 - 120,20,53,27,<10,27,73,NULL,115 , 120,0,27,0,21700,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Monadnock Regional Middle School,26980,0,230 - 235,38,28,22,12,34,66,NULL,230 , 235,232.5,34,7905,26980,232.5,7905,34
2015,sch,mat,Regular,Monadnock Regional,363,Monadnock Regional Middle School,26980,7,110 - 115,31,33,23,14,36,64,2535,110 , 115,0,36,0,26980,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Monadnock Regional Middle School,26980,8,120 - 125,44,24,21,11,32,68,2518,120 , 125,0,32,0,26980,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Monadnock Regional Middle School,26980,0,225 - 230,35,30,27,<10,35,65,NULL,225 , 230,0,35,0,26980,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Monadnock Regional Middle School,26980,7,105 - 110,26,36,28,11,39,61,2530,105 , 110,0,39,0,26980,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Monadnock Regional Middle School,26980,8,120 - 125,43,25,27,<10,32,68,2514,120 , 125,0,32,0,26980,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Monadnock Regional Middle School,26980,0,125 - 130,32,45,23,<10,23,77,NULL,125 , 130,0,23,0,26980,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Monadnock Regional Middle School,26980,8,125 - 130,32,45,23,<10,23,77,NULL,125 , 130,0,23,0,26980,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Troy Elementary School,21725,0,70 - 75,19,33,22,25,47,53,NULL,70 , 75,72.5,47,3407.5,21725,72.5,3407.5,47
2015,sch,mat,Regular,Monadnock Regional,363,Troy Elementary School,21725,3,15 - 20,<10,33,33,27,60,40,2452,15 , 20,0,60,0,21725,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Troy Elementary School,21725,4,15 - 20,<10,56,31,<10,38,63,2465,15 , 20,0,38,0,21725,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Troy Elementary School,21725,5,15 - 20,18,18,12,53,65,35,2554,15 , 20,0,65,0,21725,0,0,0
2015,sch,mat,Regular,Monadnock Regional,363,Troy Elementary School,21725,6,20 - 25,38,29,17,17,33,67,2518,20 , 25,0,33,0,21725,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Troy Elementary School,21725,0,70 - 75,30,20,24,26,50,50,NULL,70 , 75,0,50,0,21725,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Troy Elementary School,21725,3,15 - 20,27,<10,33,40,73,27,2449,15 , 20,0,73,0,21725,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Troy Elementary School,21725,4,10 - 15,36,50,<10,14,14,86,2439,10 , 15,0,14,0,21725,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Troy Elementary School,21725,5,15 - 20,24,<10,35,35,71,29,2550,15 , 20,0,71,0,21725,0,0,0
2015,sch,rea,Regular,Monadnock Regional,363,Troy Elementary School,21725,6,20 - 25,33,25,25,17,42,58,2525,20 , 25,0,42,0,21725,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Troy Elementary School,21725,0,15 - 20,<10,63,38,<10,38,63,NULL,15 , 20,0,38,0,21725,0,0,0
2015,sch,sci,Regular,Monadnock Regional,363,Troy Elementary School,21725,4,15 - 20,<10,63,38,<10,38,63,NULL,15 , 20,0,38,0,21725,0,0,0
2015,sch,mat,Regular,Monroe,365,Monroe Consolidated School,20885,0,45 - 50,14,45,27,14,41,59,NULL,45 , 50,47.5,41,1947.5,20885,47.5,1947.5,41
2015,sch,mat,Regular,Monroe,365,Monroe Consolidated School,20885,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,mat,Regular,Monroe,365,Monroe Consolidated School,20885,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,mat,Regular,Monroe,365,Monroe Consolidated School,20885,5,10 - 15,<10,45,45,<10,45,55,2502,10 , 15,0,45,0,20885,0,0,0
2015,sch,mat,Regular,Monroe,365,Monroe Consolidated School,20885,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,mat,Regular,Monroe,365,Monroe Consolidated School,20885,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,mat,Regular,Monroe,365,Monroe Consolidated School,20885,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,rea,Regular,Monroe,365,Monroe Consolidated School,20885,0,50 - 55,18,28,44,10,54,46,NULL,50 , 55,0,54,0,20885,0,0,0
2015,sch,rea,Regular,Monroe,365,Monroe Consolidated School,20885,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,rea,Regular,Monroe,365,Monroe Consolidated School,20885,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,rea,Regular,Monroe,365,Monroe Consolidated School,20885,5,10 - 15,<10,18,45,27,73,27,2524,10 , 15,0,73,0,20885,0,0,0
2015,sch,rea,Regular,Monroe,365,Monroe Consolidated School,20885,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,rea,Regular,Monroe,365,Monroe Consolidated School,20885,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,rea,Regular,Monroe,365,Monroe Consolidated School,20885,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,sci,Regular,Monroe,365,Monroe Consolidated School,20885,0,15 - 20,<10,79,21,<10,21,79,NULL,15 , 20,0,21,0,20885,0,0,0
2015,sch,sci,Regular,Monroe,365,Monroe Consolidated School,20885,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,sci,Regular,Monroe,365,Monroe Consolidated School,20885,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,20885,0,0,0
2015,sch,mat,Regular,Mont Vernon,367,Mont Vernon Village School,21790,0,105 - 110,12,34,35,19,54,46,NULL,105 , 110,107.5,54,5805,21790,107.5,5805,54
2015,sch,mat,Regular,Mont Vernon,367,Mont Vernon Village School,21790,3,25 - 30,21,24,34,21,55,45,2443,25 , 30,0,55,0,21790,0,0,0
2015,sch,mat,Regular,Mont Vernon,367,Mont Vernon Village School,21790,4,20 - 25,<10,30,48,17,65,35,2502,20 , 25,0,65,0,21790,0,0,0
2015,sch,mat,Regular,Mont Vernon,367,Mont Vernon Village School,21790,5,30 - 35,16,44,25,16,41,59,2517,30 , 35,0,41,0,21790,0,0,0
2015,sch,mat,Regular,Mont Vernon,367,Mont Vernon Village School,21790,6,20 - 25,<10,38,38,21,58,42,2566,20 , 25,0,58,0,21790,0,0,0
2015,sch,rea,Regular,Mont Vernon,367,Mont Vernon Village School,21790,0,105 - 110,<10,16,32,44,76,24,NULL,105 , 110,0,76,0,21790,0,0,0
2015,sch,rea,Regular,Mont Vernon,367,Mont Vernon Village School,21790,3,25 - 30,17,21,14,48,62,38,2452,25 , 30,0,62,0,21790,0,0,0
2015,sch,rea,Regular,Mont Vernon,367,Mont Vernon Village School,21790,4,20 - 25,<10,17,48,35,83,17,2518,20 , 25,0,83,0,21790,0,0,0
2015,sch,rea,Regular,Mont Vernon,367,Mont Vernon Village School,21790,5,30 - 35,13,16,28,44,72,28,2547,30 , 35,0,72,0,21790,0,0,0
2015,sch,rea,Regular,Mont Vernon,367,Mont Vernon Village School,21790,6,20 - 25,<10,<10,43,48,>90,<10,2609,20 , 25,0,90,0,21790,0,0,0
2015,sch,sci,Regular,Mont Vernon,367,Mont Vernon Village School,21790,0,20 - 25,<10,17,83,<10,83,17,NULL,20 , 25,0,83,0,21790,0,0,0
2015,sch,sci,Regular,Mont Vernon,367,Mont Vernon Village School,21790,4,20 - 25,<10,17,83,<10,83,17,NULL,20 , 25,0,83,0,21790,0,0,0
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Academy,22120,0,45 - 50,30,21,32,17,49,51,NULL,45 , 50,47.5,49,2327.5,22120,47.5,2327.5,49
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Academy,22120,11,45 - 50,30,21,32,17,49,51,2605,45 , 50,0,49,0,22120,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Academy,22120,0,45 - 50,11,19,32,38,70,30,NULL,45 , 50,0,70,0,22120,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Academy,22120,11,45 - 50,11,19,32,38,70,30,2634,45 , 50,0,70,0,22120,0,0,0
2015,sch,sci,Regular,Moultonborough,369,Moultonborough Academy,22120,0,50 - 55,10,34,50,<10,56,44,NULL,50 , 55,0,56,0,22120,0,0,0
2015,sch,sci,Regular,Moultonborough,369,Moultonborough Academy,22120,11,50 - 55,10,34,50,<10,56,44,NULL,50 , 55,0,56,0,22120,0,0,0
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Academy (Junior High),26960,0,80 - 85,18,44,21,18,39,61,NULL,80 , 85,82.5,39,3217.5,26960,82.5,3217.5,39
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Academy (Junior High),26960,7,45 - 50,13,44,27,17,44,56,2563,45 , 50,0,44,0,26960,0,0,0
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Academy (Junior High),26960,8,30 - 35,25,44,13,19,31,69,2564,30 , 35,0,31,0,26960,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Academy (Junior High),26960,0,80 - 85,<10,30,36,26,63,38,NULL,80 , 85,0,63,0,26960,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Academy (Junior High),26960,7,45 - 50,<10,25,35,31,67,33,2595,45 , 50,0,67,0,26960,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Academy (Junior High),26960,8,30 - 35,<10,38,38,19,56,44,2583,30 , 35,0,56,0,26960,0,0,0
2015,sch,sci,Regular,Moultonborough,369,Moultonborough Academy (Junior High),26960,0,30 - 35,12,71,18,<10,18,82,NULL,30 , 35,0,18,0,26960,0,0,0
2015,sch,sci,Regular,Moultonborough,369,Moultonborough Academy (Junior High),26960,8,30 - 35,12,71,18,<10,18,82,NULL,30 , 35,0,18,0,26960,0,0,0
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Central School,22115,0,120 - 125,16,26,31,27,58,42,NULL,120 , 125,122.5,58,7105,22115,122.5,7105,58
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Central School,22115,3,25 - 30,17,21,31,31,62,38,2471,25 , 30,0,62,0,22115,0,0,0
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Central School,22115,4,25 - 30,14,24,38,24,62,38,2495,25 , 30,0,62,0,22115,0,0,0
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Central School,22115,5,35 - 40,19,25,22,33,56,44,2537,35 , 40,0,56,0,22115,0,0,0
2015,sch,mat,Regular,Moultonborough,369,Moultonborough Central School,22115,6,30 - 35,13,33,33,20,53,47,2548,30 , 35,0,53,0,22115,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Central School,22115,0,120 - 125,<10,18,36,41,77,23,NULL,120 , 125,0,77,0,22115,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Central School,22115,3,25 - 30,<10,28,21,45,66,34,2470,25 , 30,0,66,0,22115,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Central School,22115,4,25 - 30,<10,14,34,48,83,17,2524,25 , 30,0,83,0,22115,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Central School,22115,5,35 - 40,<10,14,33,44,78,22,2558,35 , 40,0,78,0,22115,0,0,0
2015,sch,rea,Regular,Moultonborough,369,Moultonborough Central School,22115,6,30 - 35,<10,17,57,27,83,17,2587,30 , 35,0,83,0,22115,0,0,0
2015,sch,sci,Regular,Moultonborough,369,Moultonborough Central School,22115,0,25 - 30,<10,45,52,<10,52,48,NULL,25 , 30,0,52,0,22115,0,0,0
2015,sch,sci,Regular,Moultonborough,369,Moultonborough Central School,22115,4,25 - 30,<10,45,52,<10,52,48,NULL,25 , 30,0,52,0,22115,0,0,0
2015,sch,mat,Regular,Mountain Village Charter School,704,Mountain Village Charter School,29154,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,29154,0,0,0
2015,sch,mat,Regular,Mountain Village Charter School,704,Mountain Village Charter School,29154,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,29154,0,0,0
2015,sch,rea,Regular,Mountain Village Charter School,704,Mountain Village Charter School,29154,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,29154,0,0,0
2015,sch,rea,Regular,Mountain Village Charter School,704,Mountain Village Charter School,29154,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11, 0 , 10,0,* n < 11,0,29154,0,0,0
2015,sch,mat,Regular,Nashua,371,Amherst Street School,21940,0,115 - 120,26,39,19,15,34,66,NULL,115 , 120,117.5,34,3995,21940,117.5,3995,34
2015,sch,mat,Regular,Nashua,371,Amherst Street School,21940,3,35 - 40,28,36,28,<10,36,64,2421,35 , 40,0,36,0,21940,0,0,0
2015,sch,mat,Regular,Nashua,371,Amherst Street School,21940,4,35 - 40,19,41,19,22,41,59,2480,35 , 40,0,41,0,21940,0,0,0
2015,sch,mat,Regular,Nashua,371,Amherst Street School,21940,5,40 - 45,32,41,11,16,27,73,2485,40 , 45,0,27,0,21940,0,0,0
2015,sch,rea,Regular,Nashua,371,Amherst Street School,21940,0,115 - 120,26,37,19,18,37,63,NULL,115 , 120,0,37,0,21940,0,0,0
2015,sch,rea,Regular,Nashua,371,Amherst Street School,21940,3,35 - 40,22,44,14,19,33,67,2418,35 , 40,0,33,0,21940,0,0,0
2015,sch,rea,Regular,Nashua,371,Amherst Street School,21940,4,35 - 40,32,37,18,13,32,68,2457,35 , 40,0,32,0,21940,0,0,0
2015,sch,rea,Regular,Nashua,371,Amherst Street School,21940,5,40 - 45,26,30,23,21,44,56,2493,40 , 45,0,44,0,21940,0,0,0
2015,sch,sci,Regular,Nashua,371,Amherst Street School,21940,0,35 - 40,13,37,50,<10,50,50,NULL,35 , 40,0,50,0,21940,0,0,0
2015,sch,sci,Regular,Nashua,371,Amherst Street School,21940,4,35 - 40,13,37,50,<10,50,50,NULL,35 , 40,0,50,0,21940,0,0,0
2015,sch,mat,Regular,Nashua,371,Bicentennial Elementary School,21865,0,285 - 290,<10,20,25,47,72,28,NULL,285 , 290,287.5,72,20700,21865,287.5,20700,72
2015,sch,mat,Regular,Nashua,371,Bicentennial Elementary School,21865,3,90 - 95,10,21,35,34,69,31,2469,90 , 95,0,69,0,21865,0,0,0
2015,sch,mat,Regular,Nashua,371,Bicentennial Elementary School,21865,4,95 - 100,<10,22,28,45,74,26,2539,95 , 100,0,74,0,21865,0,0,0
2015,sch,mat,Regular,Nashua,371,Bicentennial Elementary School,21865,5,95 - 100,11,17,11,60,71,29,2577,95 , 100,0,71,0,21865,0,0,0
2015,sch,rea,Regular,Nashua,371,Bicentennial Elementary School,21865,0,285 - 290,<10,16,29,48,77,23,NULL,285 , 290,0,77,0,21865,0,0,0
2015,sch,rea,Regular,Nashua,371,Bicentennial Elementary School,21865,3,85 - 90,10,20,26,44,70,30,2475,85 , 90,0,70,0,21865,0,0,0
2015,sch,rea,Regular,Nashua,371,Bicentennial Elementary School,21865,4,95 - 100,<10,<10,35,48,84,16,2531,95 , 100,0,84,0,21865,0,0,0
2015,sch,rea,Regular,Nashua,371,Bicentennial Elementary School,21865,5,95 - 100,<10,18,26,52,78,22,2573,95 , 100,0,78,0,21865,0,0,0
2015,sch,sci,Regular,Nashua,371,Bicentennial Elementary School,21865,0,95 - 100,<10,26,66,<10,72,28,NULL,95 , 100,0,72,0,21865,0,0,0
2015,sch,sci,Regular,Nashua,371,Bicentennial Elementary School,21865,4,95 - 100,<10,26,66,<10,72,28,NULL,95 , 100,0,72,0,21865,0,0,0
2015,sch,mat,Regular,Nashua,371,Birch Hill Elementary School,21895,0,240 - 245,18,26,30,26,56,44,NULL,240 , 245,242.5,56,13580,21895,242.5,13580,56
